"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"560","Liberal","Male","Middle-aged","Moderate","White",0.844520274083175,0.689418897868381
"561","Conservative","Male","Middle-aged","Moderate","White",0.900550109040393,0.790381362755372
"562","Conservative","Female","Old","Low","White",0.98459435146093,0.933156465129085
"563","Moderate","Male","Middle-aged","High","Hispanic",0.814693355378614,0.658714918580297
"564","Very liberal","Female","Old","High","White",0.962513661503841,0.778705615111186
"565","Moderate","Male","Middle-aged","High","White",0.901429899098522,0.715958957535499
"566","Very liberal","Female","Old","Low","Hispanic",0.984728546281341,0.895471075634113
"567","Liberal","Male","Middle-aged","High","Hispanic",0.907152987637896,0.701170415183221
"568","Moderate","Female","Old","High","White",0.976404920882297,0.863453968118683
"569","Moderate","Male","Middle-aged","High","Hispanic",0.908475123843753,0.755103638018903
"570","Conservative","Female","Old","High","White",0.985353768995713,0.915061196026827
"571","Moderate","Female","Young","Low","Hispanic",0.896360598052663,0.840386119431679
"572","Conservative","Male","Old","Low","White",0.943527632292923,0.85621682393629
"573","Moderate","Male","Old","High","White",0.941341075186301,0.784365607248117
"574","Moderate","Female","Middle-aged","High","White",0.933835460877287,0.82495315801981
"575","Very liberal","Female","Middle-aged","High","White",0.917867828093462,0.729587848210654
"576","Conservative","Male","Old","Moderate","White",0.911937486559308,0.810201069572117
"577","Moderate","Male","Middle-aged","Moderate","White",0.816059915310412,0.713525387855533
"578","Conservative","Male","Middle-aged","Moderate","White",0.886118080732373,0.803130271745224
"579","Liberal","Female","Old","High","Hispanic",0.97373263321547,0.836391072222747
"580","Moderate","Male","Old","High","White",0.933984057306527,0.775644195591639
"581","Moderate","Female","Middle-aged","Moderate","Hispanic",0.938721971933827,0.852178279911337
"582","Moderate","Female","Middle-aged","High","White",0.942611993350841,0.813288916015642
"583","Very liberal","Male","Middle-aged","High","White",0.844742379554242,0.57967054601348
"584","Conservative","Male","Middle-aged","High","White",0.891985095391358,0.772077205297058
"585","Very conservative","Female","Old","Low","White",0.959187677534516,0.919046202116844
"586","Moderate","Female","Old","High","White",0.977533560360776,0.873744845588129
"587","Very conservative","Male","Middle-aged","Moderate","White",0.898923438177025,0.839792636223496
"588","Very conservative","Male","Old","Low","White",0.954065133684584,0.887835038494083
"589","Conservative","Male","Old","Moderate","White",0.945303442196765,0.849143520422823
"590","Moderate","Male","Old","Moderate","White",0.9566479639422,0.83612560544181
"591","Moderate","Male","Old","Moderate","White",0.939907967414231,0.805474784399879
"592","Very liberal","Male","Middle-aged","Moderate","White",0.874878515942969,0.684049472405483
"593","Moderate","Female","Middle-aged","Low","White",0.912442392196719,0.846546949134869
"594","Moderate","Male","Old","Moderate","White",0.942236847442781,0.808115831011507
"595","Moderate","Male","Old","Low","White",0.943119767048188,0.82981773916312
"596","Moderate","Male","Old","Low","Hispanic",0.967005356352431,0.863261828717092
"597","Conservative","Female","Old","Moderate","White",0.968292178697683,0.893632696027252
"598","Very liberal","Male","Old","Low","White",0.975277461766079,0.823520729521534
"599","Conservative","Female","Old","Low","White",0.973698706524019,0.918035820985059
"600","Conservative","Female","Old","Moderate","White",0.96117029302901,0.88530741793109
"601","Conservative","Female","Old","Low","White",0.963577864820687,0.907241295034799
"602","Conservative","Female","Middle-aged","Low","White",0.902512123792542,0.864926084381937
"603","Liberal","Female","Old","High","White",0.961253569545454,0.808621360179466
"604","Conservative","Female","Middle-aged","Moderate","Hispanic",0.952062481526523,0.886283694727817
"605","Very liberal","Male","Old","High","White",0.940492885092169,0.709205541813931
"606","Conservative","Male","Middle-aged","High","White",0.88193037290184,0.73878597997691
"607","Moderate","Male","Old","High","White",0.949176195094244,0.770748399916683
"608","Moderate","Female","Old","High","Black",0.959597718606047,0.836794421105337
"609","Liberal","Female","Old","Low","Hispanic",0.976928843121464,0.891395164152115
"610","Moderate","Female","Old","Moderate","Black",0.979450437799279,0.893351915365085
"611","Conservative","Male","Old","Moderate","White",0.918454131551802,0.815357327729098
"612","Liberal","Male","Middle-aged","High","White",0.875836490842414,0.65089204546676
"613","Very liberal","Male","Young","High","White",0.738516314554945,0.549054025027072
"614","Very liberal","Female","Middle-aged","High","Hispanic",0.922094869297824,0.725968666676428
"615","Liberal","Female","Old","High","White",0.973122166045358,0.83111743347898
"616","Conservative","Female","Middle-aged","Moderate","White",0.884212499612475,0.827678717384046
"617","Moderate","Male","Old","Moderate","White",0.952660344202337,0.820910807377477
"618","Very liberal","Female","Old","High","White",0.971081163850216,0.818515517364833
"619","Moderate","Male","Old","Low","White",0.938442136705986,0.824978615241289
"620","Liberal","Female","Middle-aged","High","White",0.939867570808991,0.77811230687048
"621","Liberal","Female","Old","High","White",0.973335029201611,0.841152559751498
"622","Very conservative","Male","Middle-aged","High","White",0.741244455887038,0.700535906368081
"623","Conservative","Male","Old","High","Black",0.976424189389174,0.851308488885008
"624","Very conservative","Female","Middle-aged","Moderate","White",0.944725707409976,0.890032205267597
"625","Conservative","Male","Middle-aged","High","Hispanic",0.846395158424611,0.734081873425516
"626","Very liberal","Female","Old","High","White",0.984898751157747,0.846076662097759
"627","Moderate","Male","Old","High","White",0.949568873955574,0.783435990168884
"628","Liberal","Male","Middle-aged","High","White",0.875836490842414,0.65089204546676
"629","Moderate","Female","Old","High","White",0.974794813148022,0.876198653280437
"630","Moderate","Male","Middle-aged","High","Asian",0.850357152201772,0.680040188866684
"631","Moderate","Male","Old","High","White",0.92577707491724,0.766674972934163
"632","Moderate","Male","Middle-aged","High","Black",0.871935152721056,0.708831313791696
"633","Very conservative","Male","Young","High","Hispanic",0.756647982132096,0.741037295101378
"634","Moderate","Female","Middle-aged","High","White",0.942611993350841,0.813288916015642
"635","Very conservative","Male","Middle-aged","High","White",0.880039714211837,0.797239313140545
"636","Moderate","Female","Old","High","White",0.968841163508134,0.858019402265242
"637","Conservative","Male","Old","Moderate","Other",0.926542935010672,0.812760738597625
"638","Liberal","Female","Middle-aged","High","White",0.950696237446002,0.792393968702093
"639","Moderate","Male","Middle-aged","High","White",0.84884147132449,0.704268119394708
"640","Moderate","Female","Middle-aged","High","Black",0.930600802647784,0.824028461344076
"641","Moderate","Male","Middle-aged","Moderate","White",0.907183885704404,0.761556394631593
"642","Liberal","Male","Old","Moderate","White",0.959390061396989,0.80065976410532
"643","Very conservative","Male","Middle-aged","High","White",0.845377943026468,0.777390676040849
"644","Moderate","Male","Old","High","White",0.972710457748916,0.833857337825621
"645","Liberal","Male","Middle-aged","High","Black",0.915345963192153,0.721009061023698
"646","Very liberal","Male","Middle-aged","Moderate","White",0.850024777252575,0.665461229554359
"647","Liberal","Female","Old","High","White",0.975234091842452,0.835820604889734
"648","Moderate","Male","Old","High","White",0.913374899310319,0.754332989862983
"649","Moderate","Male","Middle-aged","Moderate","Hispanic",0.878199496959689,0.757127545424027
"650","Very liberal","Male","Middle-aged","Moderate","White",0.854286767314221,0.652809038637303
"651","Conservative","Female","Old","Moderate","Black",0.974117006628818,0.908622305805265
"652","Liberal","Female","Old","High","White",0.961253569545454,0.808621360179466
"653","Very conservative","Female","Old","Low","White",0.95576944593839,0.916488946017102
"654","Conservative","Male","Old","Moderate","Asian",0.946743417396568,0.853293866068151
"655","Moderate","Female","Old","Low","White",0.970050988018567,0.897084592569159
"656","Conservative","Male","Young","Moderate","White",0.712896587875174,0.705835194192005
"657","Moderate","Female","Middle-aged","Moderate","White",0.952551650892782,0.862040584497914
"658","Very conservative","Female","Old","Moderate","White",0.956841649878152,0.9060210569185
"659","Very liberal","Female","Young","High","Hispanic",0.886063495678416,0.691006801207102
"660","Moderate","Male","Old","Low","White",0.960313682394789,0.850283548693452
"661","Moderate","Female","Old","High","White",0.963637217478892,0.858686612899931
"662","Conservative","Female","Old","High","White",0.978768507879352,0.902434247828135
"663","Moderate","Male","Middle-aged","Moderate","Hispanic",0.916483381611786,0.786915035151846
"664","Moderate","Female","Middle-aged","High","Hispanic",0.906904339213113,0.784030308890293
"665","Very conservative","Male","Middle-aged","Moderate","White",0.886063465391919,0.822385603437302
"666","Very liberal","Female","Old","High","White",0.980498813009238,0.821894153073569
"667","Very conservative","Male","Old","High","White",0.917799328561029,0.823255657848039
"668","Very conservative","Female","Old","High","White",0.952131728456728,0.882084657040639
"669","Conservative","Male","Old","Moderate","White",0.920952338171496,0.806727697910577
"670","Moderate","Female","Middle-aged","High","White",0.94484222807626,0.81584812626777
"671","Moderate","Female","Young","High","Black",0.83616065203617,0.760274420988076
"672","Conservative","Male","Middle-aged","Moderate","White",0.890288268084742,0.805795474859558
"673","Very liberal","Male","Young","Low","White",0.828489787875279,0.666681804148147
"674","Conservative","Female","Old","Moderate","Hispanic",0.973884042049508,0.909494744611223
"675","Conservative","Female","Old","Moderate","Hispanic",0.964992888320366,0.892411751133749
"676","Conservative","Male","Middle-aged","Moderate","White",0.876480606292298,0.785637435509504
"677","Conservative","Male","Middle-aged","Low","White",0.898972591960569,0.822015999857288
"678","Very liberal","Female","Young","High","Black",0.873729477937771,0.677749159891843
"679","Conservative","Female","Old","High","White",0.960245132050041,0.861032923857788
"680","Conservative","Male","Old","Low","White",0.960911432125137,0.881839802499234
"681","Liberal","Female","Old","High","Black",0.980468755233679,0.850644877685101
"682","Moderate","Male","Middle-aged","Moderate","White",0.90786951709775,0.774603934387445
"683","Liberal","Female","Old","Low","White",0.973305129531474,0.88248666897132
"684","Moderate","Female","Old","Moderate","White",0.984865494370116,0.909435189218897
"685","Liberal","Male","Old","High","White",0.9488069124723,0.733540549117506
"686","Conservative","Female","Old","Low","White",0.980266177447513,0.926529226322571
"687","Liberal","Male","Old","High","White",0.9488069124723,0.733540549117506
"688","Very conservative","Male","Old","Low","White",0.959599742348209,0.899610728329153
"689","Very liberal","Male","Old","Moderate","White",0.941400803632515,0.738473828132809
"690","Moderate","Female","Old","High","White",0.967547966668718,0.855942774284458
"691","Moderate","Female","Old","Low","White",0.96476513795937,0.890656954988228
"692","Conservative","Male","Old","Low","White",0.96060340717097,0.873990014861044
"693","Liberal","Male","Old","High","Hispanic",0.96221074887745,0.763021067947217
"694","Moderate","Male","Old","Low","White",0.951489528520057,0.839175978586119
"695","Moderate","Female","Middle-aged","High","White",0.941207996382274,0.832172516078057
"696","Conservative","Male","Middle-aged","High","White",0.863283653003174,0.725496970648149
"697","Conservative","Female","Old","Moderate","White",0.961775552050932,0.899366208354659
"698","Conservative","Male","Young","High","Asian",0.763751994873708,0.70331890173097
"699","Moderate","Male","Old","High","White",0.970389861780283,0.829109424516137
"700","Moderate","Male","Old","Moderate","White",0.944907653654091,0.821716168161379
"701","Liberal","Female","Old","High","White",0.974199157245463,0.833482306087889
"702","Very conservative","Female","Old","Moderate","White",0.980746291268442,0.926327517157415
"703","Liberal","Female","Middle-aged","Low","White",0.92144918560819,0.826169618943864
"704","Conservative","Male","Old","Low","White",0.941247548788549,0.854118313768481
"705","Moderate","Male","Middle-aged","High","White",0.843373033679966,0.700727069784437
"706","Very liberal","Female","Middle-aged","High","White",0.920382439429774,0.718334390472724
"707","Very conservative","Male","Middle-aged","High","White",0.878303984670463,0.772521814266845
"708","Moderate","Male","Old","Moderate","White",0.92968764277969,0.794635407000015
"709","Conservative","Male","Old","Moderate","White",0.927407335170603,0.822887474870165
"710","Very liberal","Female","Middle-aged","High","White",0.923406370392656,0.721749833637467
"711","Conservative","Male","Old","High","Hispanic",0.930654819736383,0.809151276365185
"712","Liberal","Male","Middle-aged","High","Hispanic",0.83990405858837,0.661948117883725
"713","Moderate","Female","Young","High","Black",0.88162847062827,0.786956264696419
"714","Conservative","Male","Middle-aged","High","White",0.814748739176308,0.724306838679864
"715","Conservative","Male","Middle-aged","High","White",0.863283653003174,0.725496970648149
"716","Very liberal","Male","Young","Moderate","White",0.826155515658265,0.633367932278237
"717","Liberal","Female","Old","Moderate","White",0.974808104497992,0.861796842150241
"718","Liberal","Male","Old","High","White",0.914791041949885,0.688345695285069
"719","Very conservative","Male","Old","High","White",0.906401906635637,0.792688805775362
"720","Moderate","Female","Old","High","White",0.967290458602722,0.846671694545094
"721","Moderate","Female","Old","Moderate","White",0.959275025927357,0.861386653342018
"722","Moderate","Female","Young","Moderate","White",0.879033684947052,0.794528235731908
"723","Liberal","Female","Middle-aged","High","White",0.945294450028014,0.807696093676666
"724","Conservative","Female","Middle-aged","Moderate","White",0.921370819605757,0.859598554976951
"725","Conservative","Male","Middle-aged","High","White",0.853063466507466,0.718697066705994
"726","Moderate","Female","Old","High","Black",0.960226475834239,0.855831456003168
"727","Liberal","Female","Old","High","White",0.971294631716291,0.846343186074946
"728","Liberal","Male","Middle-aged","High","Black",0.844536253326693,0.629915750498059
"729","Very conservative","Female","Middle-aged","Moderate","White",0.918844333338046,0.880260295876426
"730","Moderate","Female","Old","Moderate","Hispanic",0.978566243546084,0.899557468259747
"731","Liberal","Female","Old","Moderate","White",0.975206267365178,0.878341486022691
"732","Conservative","Male","Young","High","White",0.673740182379036,0.659472727460841
"733","Moderate","Male","Old","High","White",0.961625647414483,0.791030083852244
"734","Conservative","Female","Old","Low","Hispanic",0.975327556574605,0.922079854265731
"735","Very conservative","Female","Old","Low","White",0.960800530147171,0.920297878895791
"736","Liberal","Male","Middle-aged","High","Hispanic",0.870044231397274,0.668273547296227
"737","Moderate","Male","Middle-aged","High","White",0.811103757372737,0.650110031852217
"738","Moderate","Male","Middle-aged","Low","White",0.894375088362518,0.788055104001754
"739","Liberal","Male","Middle-aged","Moderate","Hispanic",0.86805371632436,0.711612282508865
"740","Conservative","Male","Old","Low","White",0.947840306818619,0.860338466509224
"741","Conservative","Male","Middle-aged","Moderate","White",0.84651317073642,0.768020282673076
"742","Moderate","Female","Old","High","Hispanic",0.9575652962047,0.83591983527872
"743","Liberal","Male","Old","Moderate","White",0.950755081177318,0.798825092892278
"744","Very conservative","Male","Middle-aged","Moderate","White",0.770498651624475,0.767406883188091
"745","Liberal","Female","Middle-aged","Low","White",0.952943813533769,0.855571402221089
"746","Moderate","Female","Middle-aged","High","White",0.940754277887308,0.821690338974382
"747","Conservative","Female","Old","High","White",0.965336811694235,0.883010044987705
"748","Conservative","Male","Middle-aged","Low","White",0.891083722796874,0.817003955726082
"749","Moderate","Female","Old","High","White",0.952971172982561,0.82581329907402
"750","Liberal","Female","Young","High","White",0.877343669356835,0.746361018715592
"751","Liberal","Female","Old","Moderate","White",0.970336186696019,0.853525141581585
"752","Conservative","Female","Old","Low","White",0.967750735104028,0.911431251650035
"753","Conservative","Male","Middle-aged","High","White",0.883621233329807,0.766059099739082
"754","Conservative","Male","Old","Low","Hispanic",0.944772122227138,0.860837926770147
"755","Moderate","Female","Middle-aged","High","Hispanic",0.941608552133999,0.816472753017307
"756","Liberal","Male","Middle-aged","High","White",0.900749970492737,0.673624219684871
"757","Very conservative","Male","Old","High","White",0.892717917642523,0.805331941789729
"758","Liberal","Female","Middle-aged","Moderate","Hispanic",0.956532756372682,0.836325336848589
"759","Very conservative","Female","Old","High","White",0.951757991282328,0.874248816308222
"760","Liberal","Female","Middle-aged","Moderate","White",0.910508484848247,0.795981829927671
"761","Moderate","Female","Old","Low","White",0.977508259752566,0.907530356165116
"762","Liberal","Male","Old","High","White",0.929798198588412,0.706223731232036
"763","Conservative","Male","Middle-aged","Moderate","White",0.822201922150692,0.741950537838632
"764","Conservative","Female","Old","High","Other",0.958427522726118,0.85963104127825
"765","Moderate","Female","Old","Moderate","White",0.968308787576485,0.880983504395221
"766","Conservative","Male","Middle-aged","Moderate","White",0.875593389720123,0.773041455664954
"767","Liberal","Female","Old","Moderate","Asian",0.98176655480299,0.88644513279046
"768","Conservative","Female","Middle-aged","Low","White",0.91949154212611,0.874521110392465
"769","Very conservative","Male","Old","Moderate","White",0.933339696541934,0.854433058540226
"770","Conservative","Male","Old","Moderate","White",0.933373354109458,0.837967488524263
"771","Moderate","Male","Old","Moderate","White",0.924566199713573,0.800986431235862
"772","Moderate","Female","Middle-aged","High","White",0.908446175883648,0.780435010230306
"773","Moderate","Female","Old","Moderate","White",0.964486358555731,0.883315414436809
"774","Conservative","Male","Old","High","White",0.967861620996822,0.841850505745914
"775","Conservative","Female","Middle-aged","Moderate","White",0.87533090447148,0.822791759281791
"776","Moderate","Female","Middle-aged","Moderate","White",0.950616844517883,0.860013175257689
"777","Very conservative","Male","Middle-aged","Moderate","White",0.877304148844785,0.817381655126414
"778","Moderate","Male","Old","High","White",0.96762347448802,0.813388600252644
"779","Moderate","Male","Middle-aged","High","Black",0.824673861395189,0.692212951758371
"780","Conservative","Male","Old","Moderate","White",0.926855388982159,0.811956416290789
"781","Conservative","Female","Old","Low","White",0.962074774330239,0.905805558904653
"782","Moderate","Male","Middle-aged","Low","White",0.912634539550258,0.801859765255071
"783","Moderate","Male","Old","High","White",0.938508617780079,0.768717956078496
"784","Conservative","Female","Old","High","White",0.958610412129984,0.858993128584656
"785","Very conservative","Male","Middle-aged","Moderate","White",0.753795255087854,0.747736864606051
"786","Very conservative","Female","Old","High","Other",0.949572723997748,0.87296058352844
"787","Liberal","Female","Young","High","White",0.839857245703018,0.692997627480266
"788","Conservative","Female","Young","Moderate","White",0.850551676593714,0.810100080146779
"789","Moderate","Female","Middle-aged","Low","White",0.953284723793339,0.878560161117778
"790","Moderate","Male","Old","High","White",0.964608058197611,0.796576393521085
"791","Moderate","Female","Middle-aged","High","White",0.941207996382274,0.832172516078057
"792","Liberal","Female","Middle-aged","High","White",0.929640889919262,0.76619081312215
"793","Very liberal","Male","Middle-aged","High","White",0.821411848364348,0.563074070398758
"794","Moderate","Male","Old","Low","White",0.943119767048188,0.82981773916312
"795","Moderate","Male","Old","High","White",0.932969408046314,0.749122565899114
"796","Moderate","Male","Old","Moderate","White",0.94664252196919,0.813315685701721
"797","Conservative","Female","Middle-aged","High","Hispanic",0.935739145753126,0.856706928215596
"798","Very conservative","Male","Old","High","White",0.946587833123135,0.848764032997307
"799","Conservative","Female","Old","High","White",0.962413418658812,0.879463738428051
"800","Conservative","Female","Old","Low","White",0.976740026155022,0.921780222502227
"801","Liberal","Female","Old","Moderate","White",0.966486273658886,0.847055486085728
"802","Conservative","Male","Old","Moderate","White",0.92154505803285,0.817894534894779
"803","Moderate","Male","Young","High","White",0.738307277011048,0.610660370512849
"804","Conservative","Female","Old","Low","White",0.976740026155022,0.921780222502227
"805","Liberal","Female","Middle-aged","Moderate","Hispanic",0.955104208777311,0.843889161161649
"806","Moderate","Female","Young","High","White",0.867012655038695,0.750029419720597
"807","Very liberal","Female","Young","High","White",0.888718390182124,0.702030412540014
"808","Moderate","Male","Middle-aged","Low","White",0.922172553098086,0.809811974537421
"809","Very conservative","Female","Young","High","White",0.850482882419497,0.828819011391031
"810","Liberal","Female","Old","Low","White",0.975403042354211,0.885955570675754
"811","Conservative","Male","Old","High","White",0.902105675973458,0.754801219760179
"812","Moderate","Female","Middle-aged","Moderate","White",0.895791566733903,0.80537188429092
"813","Moderate","Female","Middle-aged","High","Black",0.923833737332951,0.796323636326737
"814","Moderate","Male","Old","Low","White",0.951489528520057,0.839175978586119
"815","Very liberal","Male","Young","High","White",0.817616412430702,0.594651107406389
"816","Very liberal","Female","Middle-aged","High","Hispanic",0.951439566639446,0.764513338539333
"817","Moderate","Male","Middle-aged","Moderate","White",0.884514037679463,0.756361211203916
"818","Conservative","Male","Middle-aged","Low","White",0.882659246828014,0.811883071564524
"819","Liberal","Female","Old","High","White",0.965952965277126,0.827093734262051
"820","Moderate","Female","Middle-aged","Low","White",0.953284723793339,0.878560161117778
"821","Liberal","Male","Young","Moderate","Hispanic",0.76311670837428,0.64912370916328
"822","Very conservative","Male","Old","Low","White",0.910478559859492,0.855792844858779
"823","Conservative","Male","Old","Moderate","White",0.933373354109458,0.837967488524263
"824","Moderate","Female","Old","High","White",0.960576339439437,0.85452446440576
"825","Moderate","Male","Young","Moderate","Hispanic",0.741056983659349,0.682273683387139
"826","Moderate","Female","Old","High","Black",0.966998132070887,0.848036691129516
"827","Moderate","Male","Old","High","Hispanic",0.939393186512281,0.762398539079383
"828","Conservative","Female","Middle-aged","High","White",0.877227164350594,0.791259991210231
"829","Liberal","Male","Old","Moderate","White",0.946669846573351,0.793324186328416
"830","Conservative","Female","Old","High","White",0.954033788738701,0.870190560762629
"831","Moderate","Female","Old","Moderate","White",0.979797142539786,0.899180699109551
"832","Liberal","Male","Old","Moderate","White",0.9440794134467,0.778142744197965
"833","Very liberal","Female","Middle-aged","Low","White",0.946575540821069,0.82175349297212
"834","Liberal","Male","Old","High","White",0.957055146571212,0.773285534365123
"835","Moderate","Female","Middle-aged","Low","White",0.960221827657285,0.885607567588145
"836","Liberal","Female","Middle-aged","High","Asian",0.95810288509321,0.827718378243236
"837","Moderate","Male","Young","High","White",0.772333128510349,0.660244751309674
"838","Liberal","Male","Middle-aged","Moderate","White",0.923456924923389,0.753864157406811
"839","Moderate","Male","Middle-aged","Moderate","White",0.914659021646035,0.780465218835642
"840","Moderate","Male","Middle-aged","High","Black",0.89438658460159,0.740331665067546
"841","Very conservative","Male","Middle-aged","Moderate","White",0.818339139245281,0.78790283812953
"842","Moderate","Female","Old","High","White",0.958631875751852,0.842948554575218
"843","Very liberal","Male","Middle-aged","High","White",0.860559959331748,0.592002859667226
"844","Conservative","Male","Young","High","Hispanic",0.762921023814486,0.704418742105522
"845","Moderate","Female","Middle-aged","High","White",0.904892446527985,0.777517862399448
"846","Conservative","Male","Old","Low","Hispanic",0.947332256852429,0.871296575919866
"847","Conservative","Female","Old","Moderate","White",0.977315942166628,0.911911832966421
"848","Conservative","Male","Middle-aged","Low","White",0.916511460431223,0.834074412193101
"849","Moderate","Female","Middle-aged","High","White",0.95369807936164,0.845895332387614
"850","Moderate","Male","Middle-aged","High","Black",0.834243032306125,0.667710850679846
"851","Moderate","Female","Old","High","Hispanic",0.973267452812077,0.876649526159028
"852","Very liberal","Female","Middle-aged","High","White",0.899849114959282,0.69731702945523
"853","Very liberal","Male","Middle-aged","High","White",0.879526321696645,0.608264963902079
"854","Liberal","Female","Old","High","White",0.969622511260806,0.823862295821152
"855","Very conservative","Male","Middle-aged","Moderate","White",0.877304148844785,0.817381655126414
"856","Conservative","Male","Old","Moderate","White",0.930713395902076,0.835653754125846
"857","Conservative","Female","Old","Low","White",0.981062479846265,0.927674308587816
"858","Moderate","Female","Old","High","White",0.958954656615236,0.852405512081071
"859","Moderate","Male","Old","High","White",0.925213732885391,0.753314619430548
"860","Very liberal","Male","Middle-aged","Low","Hispanic",0.878315207264664,0.70759988942936
"861","Moderate","Female","Middle-aged","High","White",0.922667312759519,0.814949803524166
"862","Moderate","Male","Old","High","Hispanic",0.947008136393648,0.796283750333408
"863","Very liberal","Female","Young","Moderate","White",0.886976747969457,0.742657254049002
"864","Liberal","Female","Middle-aged","High","White",0.944443298294565,0.7839078096669
"865","Very conservative","Male","Middle-aged","Moderate","White",0.798851655879223,0.77928423354967
"866","Liberal","Female","Middle-aged","Low","White",0.964504887884168,0.869618302548518
"867","Very conservative","Male","Middle-aged","High","White",0.815897414890807,0.762386402016561
"868","Conservative","Female","Middle-aged","Low","White",0.949763416402083,0.895187457406674
"869","Liberal","Female","Old","High","Black",0.977342616685783,0.860376059142062
"870","Moderate","Female","Middle-aged","High","White",0.927907624799185,0.808938093724421
"871","Liberal","Male","Young","Moderate","White",0.793814948837706,0.643042823327775
"872","Liberal","Female","Middle-aged","High","Hispanic",0.931169079399262,0.772937994657143
"873","Liberal","Female","Old","High","White",0.963368952729102,0.832652360731887
"874","Very liberal","Non-binary","Young","High","Asian",0.945388769976205,0.807102342118193
"875","Moderate","Female","Middle-aged","Moderate","Hispanic",0.901758436849126,0.813847489129049
"876","Conservative","Female","Old","Moderate","White",0.96979687656696,0.901907521775596
"877","Moderate","Female","Old","Low","White",0.96476513795937,0.890656954988228
"878","Very conservative","Male","Old","Moderate","White",0.955525204235846,0.882102993000262
"879","Very conservative","Male","Old","High","Other",0.895485498920126,0.797205186939625
"880","Liberal","Female","Middle-aged","High","White",0.927395626835941,0.776128139857802
"881","Moderate","Male","Middle-aged","Moderate","White",0.892821518749948,0.762551465718892
"882","Moderate","Male","Old","High","Black",0.955228230455592,0.805408623395077
"883","Moderate","Female","Old","Low","White",0.972397386647911,0.900171321439438
"884","Conservative","Female","Old","Low","White",0.962074774330239,0.905805558904653
"885","Liberal","Male","Middle-aged","High","White",0.805950367835446,0.633954838178713
"886","Very conservative","Female","Old","Low","White",0.978733308003144,0.937059220139522
"887","Conservative","Male","Middle-aged","Moderate","White",0.889487724374617,0.794073513535237
"888","Very liberal","Male","Middle-aged","High","White",0.915467601534828,0.676785479391713
"889","Moderate","Male","Old","Moderate","White",0.924566199713573,0.800986431235862
"890","Conservative","Female","Middle-aged","High","White",0.936836685138333,0.854096345378268
"891","Conservative","Male","Middle-aged","Low","White",0.909854806340008,0.829331432615775
"892","Moderate","Male","Middle-aged","Moderate","Hispanic",0.83051918573833,0.713254533450046
"893","Liberal","Male","Young","High","White",0.76954322379325,0.59658181819445
"894","Moderate","Male","Middle-aged","Low","Black",0.915214722980671,0.806192211047727
"895","Liberal","Female","Young","High","White",0.886100530813269,0.752722286655243
"896","Very liberal","Female","Young","Moderate","Hispanic",0.9151212808652,0.771443395862432
"897","Moderate","Female","Middle-aged","High","White",0.945687619511205,0.836852072557218
"898","Moderate","Female","Old","High","White",0.971050757430256,0.853154770249293
"899","Liberal","Male","Old","High","White",0.930329607675308,0.721190567190974
"900","Moderate","Male","Old","High","Black",0.935486638168744,0.767579887828199
"901","Very conservative","Male","Old","High","White",0.906401906635637,0.792688805775362
"902","Conservative","Male","Old","High","White",0.894432728484685,0.748475561958054
"903","Conservative","Male","Old","Moderate","White",0.924528452812185,0.820404557251167
"904","Liberal","Female","Old","High","White",0.975430651566601,0.845628173281002
"905","Liberal","Male","Old","High","White",0.952736615152989,0.740111392739405
"906","Moderate","Male","Old","Moderate","White",0.967071000406514,0.84224411653643
"907","Very liberal","Female","Middle-aged","High","White",0.954155315363923,0.763763037310436
"908","Conservative","Female","Old","High","White",0.971491587767741,0.884188274123712
"909","Very liberal","Female","Young","Low","White",0.907758605812655,0.784327464588983
"910","Very liberal","Male","Middle-aged","Low","White",0.900695396655747,0.720585211357404
"911","Conservative","Female","Old","Low","White",0.974753195183115,0.919301748167347
"912","Very liberal","Non-binary","Young","High","Black",0.928372248995441,0.787079482699765
"913","Very liberal","Male","Middle-aged","Low","Hispanic",0.90278653504883,0.728181566078828
"914","Very liberal","Male","Middle-aged","High","White",0.835659934177579,0.606842001446275
"915","Moderate","Female","Young","Moderate","White",0.879033684947052,0.794528235731908
"916","Very conservative","Male","Middle-aged","High","White",0.880039714211837,0.797239313140545
"917","Moderate","Male","Middle-aged","Low","Black",0.927374434297463,0.816562418261695
"918","Liberal","Male","Middle-aged","High","White",0.796663072472711,0.595260385662366
"919","Conservative","Male","Old","High","White",0.917221946006331,0.792273014520422
"920","Moderate","Female","Old","Low","White",0.981690626992591,0.914398494857354
"921","Moderate","Male","Old","High","White",0.947923919031488,0.792838539158507
"922","Moderate","Female","Old","Moderate","White",0.966732497298494,0.871195662107703
"923","Conservative","Female","Old","Low","White",0.963577864820687,0.907241295034799
"924","Conservative","Male","Old","Low","White",0.928499725745559,0.843242796822328
"925","Conservative","Male","Old","Low","White",0.936426332224676,0.849845142154937
"926","Moderate","Male","Young","Moderate","White",0.75872473801921,0.669020796168701
"927","Moderate","Female","Old","Moderate","White",0.971955413122935,0.886210776634385
"928","Moderate","Male","Middle-aged","Low","White",0.830646954802212,0.748941989507739
"929","Conservative","Male","Old","High","White",0.946200809594789,0.821282207035507
"930","Conservative","Male","Middle-aged","Moderate","White",0.90495396312275,0.804935268108177
"931","Liberal","Female","Old","High","White",0.964263823156673,0.813810671881248
