"","Political identification","Gender","Age","Education","Race","pai (x-coord)","psi (y-coord)"
"814","Moderate","Male","Old","Low","White",0.797099273079884,0.703854464344467
"815","Very liberal","Male","Young","High","White",0.660145616567607,0.730554442661457
"816","Very liberal","Female","Middle-aged","High","Hispanic",0.854020338267023,0.807351476303458
"817","Moderate","Male","Middle-aged","Moderate","White",0.625536278268119,0.703188847456657
"818","Conservative","Male","Middle-aged","Low","White",0.55428636852813,0.691735782232809
"819","Liberal","Female","Old","High","White",0.899303008057601,0.756365265317498
"820","Moderate","Female","Middle-aged","Low","White",0.845897613611138,0.75207795125839
"821","Liberal","Male","Young","Moderate","Hispanic",0.423262614659236,0.764759624090227
"822","Very conservative","Male","Old","Low","White",0.536566896670699,0.67512996433414
"823","Conservative","Male","Old","Moderate","White",0.673789572734884,0.687816428862842
"824","Moderate","Female","Old","High","White",0.852518944379904,0.744945022424985
"825","Moderate","Male","Young","Moderate","Hispanic",0.322902731798135,0.751871355498674
"826","Moderate","Female","Old","High","Black",0.839834272272947,0.762588745342712
"827","Moderate","Male","Old","High","Hispanic",0.646979664354747,0.740308384042348
"828","Conservative","Female","Middle-aged","High","White",0.580406053195923,0.73123091339115
"829","Liberal","Male","Old","Moderate","White",0.830266109126478,0.717197442845099
"830","Conservative","Female","Old","High","White",0.783718093223104,0.731478845079006
"831","Moderate","Female","Old","Moderate","White",0.91635999034245,0.746282183507585
"832","Liberal","Male","Old","Moderate","White",0.820469908393618,0.715566611160194
"833","Very liberal","Female","Middle-aged","Low","White",0.903896202306117,0.778368694999178
"834","Liberal","Male","Old","High","White",0.846473928186107,0.711100419210583
"835","Moderate","Female","Middle-aged","Low","White",0.863729610622306,0.751597999068528
"836","Liberal","Female","Middle-aged","High","Asian",0.848366164148259,0.788884142722259
"837","Moderate","Male","Young","High","White",0.441727159270436,0.702119015176645
"838","Liberal","Male","Middle-aged","Moderate","White",0.77414381208625,0.71661257530436
"839","Moderate","Male","Middle-aged","Moderate","White",0.690143358882897,0.702113932857623
"840","Moderate","Male","Middle-aged","High","Black",0.585087899566118,0.722903375678135
"841","Very conservative","Male","Middle-aged","Moderate","White",0.354174274449247,0.674005882083923
"842","Moderate","Female","Old","High","White",0.843765390757346,0.743416956796808
"843","Very liberal","Male","Middle-aged","High","White",0.708389938773382,0.726105673951976
"844","Conservative","Male","Young","High","Hispanic",0.265062814482327,0.734404228474092
"845","Moderate","Female","Middle-aged","High","White",0.71081543633144,0.744338214439099
"846","Conservative","Male","Old","Low","Hispanic",0.640759198252573,0.737827737274527
"847","Conservative","Female","Old","Moderate","White",0.876837568814395,0.732735365622581
"848","Conservative","Male","Middle-aged","Low","White",0.63219370148047,0.690500217829028
"849","Moderate","Female","Middle-aged","High","White",0.833502734907015,0.745433475363249
"850","Moderate","Male","Middle-aged","High","Black",0.462108140816406,0.720971785476697
"851","Moderate","Female","Old","High","Hispanic",0.843905338180545,0.785278653047296
"852","Very liberal","Female","Middle-aged","High","White",0.819027281402621,0.770972990648549
"853","Very liberal","Male","Middle-aged","High","White",0.737190092370452,0.7255937873043
"854","Liberal","Female","Old","High","White",0.905967392128471,0.754406811770447
"855","Very conservative","Male","Middle-aged","Moderate","White",0.44888241940455,0.672449637870626
"856","Conservative","Male","Old","Moderate","White",0.665836955954961,0.687954501821434
"857","Conservative","Female","Old","Low","White",0.897587009750894,0.735617292998924
"858","Moderate","Female","Old","High","White",0.847940206458708,0.745067193420927
"859","Moderate","Male","Old","High","White",0.700266115820589,0.696101792151201
"860","Very liberal","Male","Middle-aged","Low","Hispanic",0.681585346197421,0.778395295033433
"861","Moderate","Female","Middle-aged","High","White",0.758264093780824,0.747016688220669
"862","Moderate","Male","Old","High","Hispanic",0.685186054786094,0.743260015923536
"863","Very liberal","Female","Young","Moderate","White",0.816680272235323,0.777484094125481
"864","Liberal","Female","Middle-aged","High","White",0.84889630268354,0.756189698759211
"865","Very conservative","Male","Middle-aged","Moderate","White",0.32990410669941,0.674429649253716
"866","Liberal","Female","Middle-aged","Low","White",0.907012259105404,0.764496018953492
"867","Very conservative","Male","Middle-aged","High","White",0.339666265961518,0.670184601586654
"868","Conservative","Female","Middle-aged","Low","White",0.787123152180059,0.738608108623267
"869","Liberal","Female","Old","High","Black",0.91434361675243,0.777428209284621
"870","Moderate","Female","Middle-aged","High","White",0.765501879962435,0.74513057190631
"871","Liberal","Male","Young","Moderate","White",0.556985029594144,0.718374814261943
"872","Liberal","Female","Middle-aged","High","Hispanic",0.75392595988092,0.796800244391977
"873","Liberal","Female","Old","High","White",0.8956319439831,0.758195221417502
"874","Very liberal","Non-binary","Young","High","Asian",0.887334302719605,0.835021842935116
"875","Moderate","Female","Middle-aged","Moderate","Hispanic",0.63016811605444,0.790275938516647
"876","Conservative","Female","Old","Moderate","White",0.84697915110961,0.733616028501991
"877","Moderate","Female","Old","Low","White",0.875936155681626,0.751237626939251
"878","Very conservative","Male","Old","Moderate","White",0.68173958890515,0.670673881776903
"879","Very conservative","Male","Old","High","Other",0.443225904881232,0.678717698531013
"880","Liberal","Female","Middle-aged","High","White",0.81850858007634,0.758609866585265
"881","Moderate","Male","Middle-aged","Moderate","White",0.642224721428128,0.702920328995942
"882","Moderate","Male","Old","High","Black",0.756724038919437,0.720060373439345
"883","Moderate","Female","Old","Low","White",0.897546261602026,0.750515834274533
"884","Conservative","Female","Old","Low","White",0.826265330809093,0.73773804954576
"885","Liberal","Male","Middle-aged","High","White",0.566806385765623,0.716356239890497
"886","Very conservative","Female","Old","Low","White",0.850639668635254,0.721713382067931
"887","Conservative","Male","Middle-aged","Moderate","White",0.556231711184984,0.687749989090919
"888","Very liberal","Male","Middle-aged","High","White",0.80519581159073,0.727887773419693
"889","Moderate","Male","Old","Moderate","White",0.719238690032992,0.703521763976529
"890","Conservative","Female","Middle-aged","High","White",0.731017583067082,0.732488169817199
"891","Conservative","Male","Middle-aged","Low","White",0.615317624026723,0.690775023831502
"892","Moderate","Male","Middle-aged","Moderate","Hispanic",0.424332668806349,0.74868061558258
"893","Liberal","Male","Young","High","White",0.514249989939299,0.715246694546813
"894","Moderate","Male","Middle-aged","Low","Black",0.657365252455796,0.729161511543517
"895","Liberal","Female","Young","High","White",0.7515289328861,0.761597921380697
"896","Very liberal","Female","Young","Moderate","Hispanic",0.794975057910818,0.814151856947083
"897","Moderate","Female","Middle-aged","High","White",0.812573636596996,0.745921311918482
"898","Moderate","Female","Old","High","White",0.878481645799489,0.740649504753613
"899","Liberal","Male","Old","High","White",0.776203157565629,0.710904701497912
"900","Moderate","Male","Old","High","Black",0.685496243797425,0.719479110905906
"901","Very conservative","Male","Old","High","White",0.488603374253897,0.663618566157091
"902","Conservative","Male","Old","High","White",0.542328145423699,0.679974844399479
"903","Conservative","Male","Old","Moderate","White",0.6423265500152,0.686367267456027
"904","Liberal","Female","Old","High","White",0.922526438578409,0.755415947769273
"905","Liberal","Male","Old","High","White",0.827961590201657,0.707791361379339
"906","Moderate","Male","Old","Moderate","White",0.840749483699143,0.698875791620889
"907","Very liberal","Female","Middle-aged","High","White",0.902820072906781,0.768693989029391
"908","Conservative","Female","Old","High","White",0.84382380685413,0.728247987364639
"909","Very liberal","Female","Young","Low","White",0.850414291125041,0.779917985964064
"910","Very liberal","Male","Middle-aged","Low","White",0.796955876061597,0.735328246260735
"911","Conservative","Female","Old","Low","White",0.872024725372037,0.736491874706269
"912","Very liberal","Non-binary","Young","High","Black",0.871994401238158,0.827544293054642
"913","Very liberal","Male","Middle-aged","Low","Hispanic",0.72647745494576,0.777728986805156
"914","Very liberal","Male","Middle-aged","High","White",0.683914767365832,0.730174501396878
"915","Moderate","Female","Young","Moderate","White",0.677803038100732,0.75010097602558
"916","Very conservative","Male","Middle-aged","High","White",0.441945760577823,0.66847657854325
"917","Moderate","Male","Middle-aged","Low","Black",0.688992294724552,0.72865320175952
"918","Liberal","Male","Middle-aged","High","White",0.542108125320992,0.712951499052312
"919","Conservative","Male","Old","High","White",0.610524247566088,0.682901244189601
"920","Moderate","Female","Old","Low","White",0.926207917518696,0.749309743213696
"921","Moderate","Male","Old","High","White",0.769274753693918,0.69671107515803
"922","Moderate","Female","Old","Moderate","White",0.873288586079562,0.746101790009338
"923","Conservative","Female","Old","Low","White",0.831366932987388,0.737613603136928
"924","Conservative","Male","Old","Low","White",0.664960008735829,0.689950201853571
"925","Conservative","Male","Old","Low","White",0.68855130267413,0.689537336904706
"926","Moderate","Male","Young","Moderate","White",0.431912214082155,0.704197072001085
"927","Moderate","Female","Old","Moderate","White",0.89150549746486,0.747255091215819
"928","Moderate","Male","Middle-aged","Low","White",0.545276186706135,0.708258891800082
"929","Conservative","Male","Old","High","White",0.699531898920841,0.681367389904026
"930","Conservative","Male","Middle-aged","Moderate","White",0.591391318829086,0.687197299714607
"931","Liberal","Female","Old","High","White",0.89297767280139,0.754883106805862
"932","Moderate","Male","Middle-aged","High","White",0.558066028289373,0.700367526536159
"933","Very liberal","Male","Old","High","White",0.864197933496942,0.726356564241302
"934","Conservative","Male","Middle-aged","Low","White",0.598159404556645,0.691049695006123
"935","Very conservative","Male","Old","Moderate","Hispanic",0.634372716689948,0.718831551894384
"936","Moderate","Male","Middle-aged","Moderate","White",0.673692151120591,0.704325953952137
"937","Very liberal","Female","Middle-aged","Moderate","White",0.926684322258154,0.774240923787013
"938","Conservative","Female","Middle-aged","High","White",0.69423517260944,0.733117773420908
"939","Moderate","Female","Old","Low","White",0.933250416093598,0.748947160239201
"940","Moderate","Female","Old","Moderate","White",0.876363559556771,0.74949318518228
"941","Conservative","Female","Old","Moderate","White",0.880668621519115,0.732609405768335
"942","Conservative","Male","Old","High","White",0.670204428320938,0.677872044224163
"943","Liberal","Female","Old","High","White",0.908986392829803,0.754287640526384
"944","Moderate","Male","Old","High","White",0.750312790297311,0.695148644313137
"945","Moderate","Male","Young","High","White",0.372424277910517,0.703193919188917
"946","Moderate","Female","Young","Moderate","Black",0.645294217546374,0.772560508100435
"947","Conservative","Male","Middle-aged","Low","White",0.63219370148047,0.690500217829028
"948","Moderate","Male","Old","High","Black",0.692358256958977,0.721225572953851
"949","Very liberal","Male","Middle-aged","Moderate","White",0.754644352209784,0.732570323328384
"950","Moderate","Male","Young","Moderate","Hispanic",0.338822716157583,0.751631323244608
"951","Moderate","Male","Old","High","White",0.693502405217754,0.694264656491653
"952","Very liberal","Non-binary","Middle-aged","High","White",0.939532410209418,0.808724095019208
"953","Liberal","Female","Young","Low","White",0.804500332330794,0.767263504227434
"954","Conservative","Male","Old","High","White",0.692758889438461,0.679482194669496
"955","Conservative","Female","Middle-aged","Low","White",0.798925096187708,0.738359710716256
"956","Moderate","Female","Middle-aged","High","Black",0.739945574968557,0.764562393912167
"957","Liberal","Female","Old","High","White",0.919626352949764,0.757250745815396
"958","Conservative","Male","Middle-aged","Low","White",0.545386075968911,0.691872898286337
"959","Conservative","Male","Old","Low","White",0.739827273186803,0.688572811442493
"960","Moderate","Male","Middle-aged","Moderate","White",0.681547235082878,0.704192010199563
"961","Very liberal","Male","Middle-aged","High","White",0.637364290163936,0.727255242027538
"962","Moderate","Male","Middle-aged","Low","White",0.615212712408571,0.70719469297302
"963","Liberal","Male","Old","High","White",0.776886629226916,0.708986989484307
"964","Moderate","Male","Old","Low","White",0.759968350359521,0.704658130727848
"965","Moderate","Female","Old","High","White",0.877638188621821,0.744211188285701
"966","Moderate","Female","Old","Moderate","Black",0.88460637886451,0.768008862092164
"967","Very liberal","Female","Young","High","White",0.764634604950522,0.775255229758151
"968","Very conservative","Female","Middle-aged","Low","White",0.634823613789504,0.725955616139571
"969","Very liberal","Female","Middle-aged","High","White",0.853395786134774,0.770177139634657
"970","Moderate","Male","Middle-aged","High","Hispanic",0.444905368974955,0.743141915909185
"971","Moderate","Male","Young","High","Hispanic",0.356922035059159,0.747895560667466
"972","Very conservative","Male","Middle-aged","High","White",0.399121420671662,0.667123936172037
"973","Very conservative","Female","Old","High","White",0.731104720948252,0.716919124256805
"974","Conservative","Female","Old","Moderate","White",0.822197156439598,0.734243940707101
"975","Moderate","Male","Middle-aged","High","Hispanic",0.401054327218326,0.743755216987033
"976","Moderate","Male","Old","High","White",0.764252839631708,0.692897901638164
"977","Liberal","Male","Middle-aged","Moderate","White",0.754726404199909,0.717004211813506
"978","Liberal","Female","Young","Low","White",0.720549814032302,0.768753067870303
"979","Moderate","Female","Old","High","White",0.892265099444115,0.743721196371012
"980","Moderate","Male","Young","High","White",0.424073270204465,0.702387951259217
"981","Conservative","Female","Young","Moderate","White",0.559887452037853,0.73693553448003
"982","Very conservative","Male","Middle-aged","Moderate","White",0.456816207622516,0.674356373046132
"983","Liberal","Male","Middle-aged","Moderate","Hispanic",0.698740329684122,0.761037227563707
"984","Very conservative","Male","Middle-aged","Low","White",0.455839020329416,0.676398132522094
"985","Moderate","Male","Old","High","White",0.743515580267322,0.695284911033913
"986","Liberal","Female","Old","High","White",0.931952642244798,0.756659177171649
"987","Conservative","Male","Middle-aged","Low","White",0.527503858686304,0.692147028874761
"988","Moderate","Male","Middle-aged","Moderate","White",0.608543881389875,0.703457225604029
"989","Very conservative","Female","Middle-aged","Low","White",0.720817460810983,0.724546018699836
"990","Moderate","Male","Middle-aged","Moderate","Asian",0.440709669565563,0.739567048269589
"991","Liberal","Female","Old","High","White",0.934680558231428,0.753093784935224
"992","Very liberal","Non-binary","Middle-aged","High","White",0.939532410209418,0.808724095019208
"993","Liberal","Male","Young","Moderate","White",0.53819474550299,0.720514152176711
"994","Very liberal","Male","Old","High","White",0.87285718842014,0.724244831721468
"995","Liberal","Female","Young","High","Hispanic",0.649360658861224,0.798254086624518
"996","Moderate","Female","Middle-aged","High","White",0.77748400762418,0.746651910061096
"997","Moderate","Female","Old","Low","White",0.88719209404455,0.750876905286731
"998","Conservative","Female","Old","High","White",0.77756067295818,0.73160514239625
"999","Liberal","Female","Old","High","White",0.936841963227643,0.75297418518472
"1000","Conservative","Male","Middle-aged","Moderate","White",0.466621815322754,0.689129375712057
"1001","Conservative","Female","Old","High","White",0.857519295829282,0.727866005293351
"1002","Liberal","Male","Young","High","White",0.513266035805605,0.717139613779831
"1003","Very conservative","Female","Middle-aged","Moderate","White",0.48837042283589,0.722559465167823
"1004","Moderate","Female","Old","Moderate","Black",0.888226581824504,0.767894260412997
"1005","Very liberal","Female","Middle-aged","High","White",0.852407462130922,0.77345734963262
"1006","Liberal","Male","Middle-aged","Moderate","Black",0.755188969536062,0.739127701630674
"1007","Moderate","Male","Old","High","Hispanic",0.692890581599847,0.743137277448967
"1008","Conservative","Male","Middle-aged","Low","White",0.55428636852813,0.691735782232809
"1009","Conservative","Male","Middle-aged","Low","White",0.571977428843703,0.691461448686302
"1010","Moderate","Male","Young","Low","Black",0.465173485311276,0.731946492857336
"1011","Conservative","Male","Old","Moderate","White",0.706218917863881,0.683246665917802
"1012","Very conservative","Male","Old","High","White",0.49562196189156,0.667620897222338
"1013","Very conservative","Female","Old","Moderate","White",0.769964984411726,0.719906405940983
"1014","Moderate","Female","Old","High","White",0.824424569865713,0.742129129631836
"1015","Conservative","Male","Old","High","White",0.71603258905875,0.677028896764567
"1016","Very liberal","Female","Middle-aged","High","Black",0.905470376487418,0.790960351124528
"1017","Moderate","Male","Old","Moderate","White",0.792519639475453,0.700092442177853
"1018","Moderate","Female","Middle-aged","High","White",0.753079448408847,0.74360323531786
"1019","Conservative","Male","Middle-aged","Low","White",0.623793220888638,0.690637637675744
"1020","Conservative","Male","Old","Low","White",0.664960008735829,0.689950201853571
"1021","Moderate","Male","Young","High","Hispanic",0.334311377673524,0.744734500181941
"1022","Liberal","Female","Middle-aged","Low","White",0.845839831488493,0.766343533216326
"1023","Moderate","Male","Old","Low","Hispanic",0.681777687747938,0.750303816435731
"1024","Moderate","Male","Middle-aged","Moderate","Hispanic",0.601144705640715,0.748012216142125
"1025","Moderate","Male","Old","Low","White",0.785218973788402,0.704122493877059
"1026","Liberal","Male","Young","High","White",0.557956719799449,0.71648689318157
"1027","Very conservative","Male","Old","Moderate","White",0.616354325987074,0.67180921652261
"1028","Conservative","Male","Young","Moderate","White",0.362339498249464,0.690780214406273
"1029","Moderate","Male","Old","High","White",0.75104997113948,0.693171524725002
"1030","Moderate","Female","Old","High","White",0.847940206458708,0.745067193420927
"1031","Very liberal","Female","Young","High","White",0.772432178561687,0.771880160015604
"1032","Very conservative","Male","Middle-aged","Moderate","Hispanic",0.423587218213185,0.720067146256582
"1033","Conservative","Male","Middle-aged","Low","White",0.615317624026723,0.690775023831502
"1034","Moderate","Male","Old","Moderate","White",0.7749090631033,0.698539893604743
"1035","Liberal","Male","Middle-aged","High","White",0.584373132577039,0.716094824231457
"1036","Very liberal","Female","Young","High","Black",0.759280459950091,0.79271140068966
"1037","Liberal","Male","Middle-aged","Moderate","Black",0.601383300457984,0.739811470031282
"1038","Conservative","Male","Old","High","Hispanic",0.505750846388752,0.730750612308252
"1039","Liberal","Female","Middle-aged","High","White",0.79679412413987,0.757373407589838
"1040","Moderate","Male","Middle-aged","High","White",0.487397769602259,0.699492130035194
"1041","Conservative","Male","Old","High","White",0.693596602320102,0.677450614822393
"1042","Liberal","Female","Middle-aged","High","White",0.765422312322209,0.759668165231649
"1043","Liberal","Female","Middle-aged","High","White",0.862219602226316,0.755833824031504
"1044","Conservative","Male","Middle-aged","Low","Hispanic",0.501812292063542,0.738016643581197
"1045","Conservative","Male","Old","High","Hispanic",0.489742239481527,0.727325394570876
"1046","Conservative","Male","Young","Moderate","White",0.306413556246899,0.691740963877239
"1047","Conservative","Female","Old","Low","White",0.831366932987388,0.737613603136928
"1048","Moderate","Male","Old","High","White",0.806566817483851,0.691939152167826
"1049","Conservative","Female","Young","Moderate","White",0.470312784650848,0.738180357057388
"1050","Liberal","Female","Old","High","White",0.908986392829803,0.754287640526384
"1051","Moderate","Male","Old","Low","White",0.732759472128031,0.705193203890197
"1052","Moderate","Male","Middle-aged","High","White",0.629219425546848,0.695355605377584
"1053","Very conservative","Male","Middle-aged","Moderate","Hispanic",0.372879779679239,0.718966422242424
"1054","Conservative","Male","Middle-aged","High","Hispanic",0.302360516794446,0.731953359830444
"1055","Liberal","Female","Old","Low","White",0.915720034563386,0.764148486965739
"1056","Liberal","Male","Middle-aged","Low","Hispanic",0.564163910603719,0.766255978834446
"1057","Liberal","Female","Old","High","White",0.934680558231428,0.753093784935224
"1058","Conservative","Female","Middle-aged","Moderate","Hispanic",0.56802259150981,0.781027429994614
"1059","Very conservative","Male","Old","Moderate","White",0.503626936383135,0.669541927978702
"1060","Moderate","Male","Middle-aged","Low","White",0.664861261789776,0.7063950529798
"1061","Moderate","Male","Young","Low","White",0.455619157600483,0.709585936071662
"1062","Liberal","Female","Old","High","White",0.911283075313501,0.757605217664504
"1063","Very conservative","Male","Middle-aged","Low","White",0.377366781816673,0.677663713823015
"1064","Conservative","Female","Old","High","White",0.80710445946821,0.730973279824929
"1065","Liberal","Male","Young","High","Asian",0.416118931458583,0.751210023789994
"1066","Liberal","Male","Middle-aged","Low","Hispanic",0.672961891639788,0.766426535702258
"1067","Moderate","Female","Old","Low","White",0.912938225588469,0.749913273348752
"1068","Moderate","Female","Middle-aged","Moderate","White",0.757541378840574,0.748772594820372
"1069","Conservative","Female","Middle-aged","Moderate","White",0.637456113518359,0.735811945492904
"1070","Moderate","Male","Young","Moderate","White",0.484446020137312,0.705331934509386
"1071","Moderate","Male","Young","High","Hispanic",0.332560533523489,0.748259151914931
"1072","Very liberal","Male","Young","Moderate","White",0.674362807289018,0.733953935525375
"1073","Moderate","Male","Young","High","Hispanic",0.342361137936243,0.744612224400117
"1074","Moderate","Male","Young","Moderate","Other",0.439123116763774,0.719350527911337
"1075","Liberal","Female","Young","High","White",0.730843253771627,0.761948040868048
"1076","Very conservative","Male","Old","Low","White",0.632296750443893,0.673576487445602
"1077","Moderate","Male","Young","High","White",0.380866688608896,0.703059678815929
"1078","Moderate","Male","Middle-aged","Moderate","Black",0.626121789479774,0.725979608139334
"1079","Very liberal","Female","Middle-aged","Low","White",0.923371508831307,0.779197550392788
"1080","Liberal","Male","Middle-aged","Low","Hispanic",0.697079485288649,0.764407985108026
"1081","Moderate","Female","Old","Low","White",0.900806027742921,0.750395399663488
"1082","Conservative","Female","Middle-aged","Moderate","Hispanic",0.534402531508077,0.77826957165521
"1083","Conservative","Female","Old","Low","Black",0.880102366318763,0.757370651195261
"1084","Moderate","Female","Old","Moderate","White",0.860390474010192,0.748225526845212
"1085","Conservative","Male","Young","Moderate","White",0.379115162525999,0.690505410949896
"1086","Very conservative","Male","Middle-aged","High","White",0.347777602958419,0.67004243700804
"1087","Moderate","Female","Middle-aged","Low","White",0.84115161108319,0.752197842126533
"1088","Conservative","Male","Middle-aged","Low","White",0.536456687505936,0.692009980505593
"1089","Very liberal","Non-binary","Young","Moderate","White",0.922428072502349,0.815099718664658
"1090","Liberal","Male","Middle-aged","Low","White",0.631987567334753,0.72283438221142
"1091","Liberal","Male","Young","Moderate","White",0.574651173154963,0.718114526928997
"1092","Moderate","Male","Young","High","Asian",0.350218114758709,0.73371283012411
"1093","Conservative","Male","Young","Low","White",0.411602272855905,0.693925570159903
"1094","Very liberal","Male","Middle-aged","High","White",0.71415677196266,0.729667387940724
"1095","Liberal","Male","Middle-aged","Moderate","White",0.74800899295047,0.717134684489391
"1096","Moderate","Female","Middle-aged","Moderate","White",0.837363402467219,0.748830792253901
"1097","Moderate","Male","Young","Moderate","Asian",0.405615680773023,0.740062206714896
"1098","Moderate","Male","Old","Low","White",0.753347584493292,0.704791951898627
"1099","Liberal","Female","Old","Moderate","White",0.929119440529494,0.760189478819945
"1100","Moderate","Male","Middle-aged","Low","White",0.725659129528618,0.705326884001427
"1101","Liberal","Male","Old","Moderate","White",0.787130843096262,0.714455208213311
"1102","Moderate","Male","Old","Moderate","White",0.720826697617251,0.699622187524368
"1103","Conservative","Male","Young","Low","White",0.40292194305518,0.694062142979496
"1104","Liberal","Female","Middle-aged","Moderate","Asian",0.851943405094648,0.791863497690533
"1105","Liberal","Male","Old","High","White",0.781716283940044,0.712683228224391
"1106","Moderate","Male","Young","High","White",0.390318646866103,0.700977024583672
"1107","Very liberal","Male","Young","High","White",0.568630890773789,0.728274545114423
"1108","Liberal","Male","Young","High","Hispanic",0.435934199220766,0.757874093017471
"1109","Conservative","Male","Old","High","White",0.644134338452519,0.682343936436571
"1110","Very conservative","Male","Old","Low","White",0.580865217138613,0.674424313575672
"1111","Moderate","Female","Old","Low","Hispanic",0.876478581772042,0.790642716995523
"1112","Liberal","Male","Old","Moderate","White",0.798298998199342,0.716089883941961
"1113","Moderate","Male","Middle-aged","High","Asian",0.505327548372147,0.735087936794925
"1114","Moderate","Female","Old","Low","Hispanic",0.88031927688136,0.790536246806411
"1115","Moderate","Female","Middle-aged","Low","Hispanic",0.706970509761089,0.793818320476481
"1116","Liberal","Female","Middle-aged","High","Hispanic",0.681368432011294,0.797839497897405
"1117","Liberal","Male","Old","Low","White",0.866602939120202,0.718042052743599
"1118","Conservative","Male","Middle-aged","Low","White",0.63219370148047,0.690500217829028
"1119","Moderate","Male","Old","Low","White",0.759968350359521,0.704658130727848
"1120","Conservative","Male","Middle-aged","Low","Black",0.528127024047957,0.715442542696411
"1121","Moderate","Male","Young","High","White",0.391256367000035,0.699021338765047
"1122","Conservative","Male","Young","High","Hispanic",0.244586472630112,0.734780377200441
"1123","Very liberal","Male","Young","High","Black",0.593576021680493,0.752943325815847
"1124","Very conservative","Female","Young","Moderate","Hispanic",0.426246877638921,0.767560548598477
"1125","Conservative","Female","Old","Low","White",0.831366932987388,0.737613603136928
"1126","Very liberal","Female","Old","Low","Black",0.943701206902246,0.795383273315268
"1127","Moderate","Male","Middle-aged","Low","White",0.725659129528618,0.705326884001427
"1128","Conservative","Female","Old","Moderate","White",0.822197156439598,0.734243940707101
"1129","Moderate","Non-binary","Young","Moderate","Hispanic",0.766231422265042,0.828370068594558
"1130","Liberal","Male","Young","High","Hispanic",0.478573080970416,0.760690612832473
"1131","Moderate","Male","Middle-aged","Low","Hispanic",0.45685978048693,0.753423259133579
"1132","Very liberal","Male","Young","High","Hispanic",0.523381334580889,0.774047247967577
"1133","Moderate","Male","Old","Low","White",0.746605089401377,0.704925737825097
"1134","Moderate","Male","Middle-aged","Low","White",0.664861261789776,0.7063950529798
"1135","Moderate","Female","Young","Moderate","White",0.612069229724192,0.751064124795628
"1136","Moderate","Male","Young","Moderate","Hispanic",0.346032625536712,0.753246264162141
"1137","Very liberal","Male","Young","Low","White",0.664663724610475,0.737699448331432
"1138","Liberal","Female","Young","Moderate","Hispanic",0.701851362172479,0.802002067964865
"1139","Moderate","Male","Young","Low","White",0.500451299877444,0.708922859683989
"1140","Conservative","Male","Old","High","Hispanic",0.559408245347365,0.729990741099071
"1141","Conservative","Male","Middle-aged","High","Hispanic",0.280895939106234,0.730502255955671
"1142","Moderate","Female","Middle-aged","High","White",0.796865874652153,0.742744011815225
"1143","Moderate","Female","Middle-aged","High","White",0.818574409155086,0.744029827359859
"1144","Liberal","Male","Middle-aged","Moderate","Hispanic",0.574910734241574,0.762787115909646
"1145","Moderate","Female","Old","Low","Hispanic",0.876478581772042,0.790642716995523
"1146","Moderate","Female","Old","Low","White",0.894191953991445,0.750636230086178
"1147","Very conservative","Female","Young","Low","White",0.44962630216216,0.72863416112448
"1148","Moderate","Female","Young","Low","Black",0.601266046896473,0.776375363023861
"1149","Very liberal","Non-binary","Young","Low","Black",0.905052616369467,0.834487079665485
"1150","Moderate","Male","Middle-aged","Low","White",0.536346474779682,0.708391756618022
"1151","Moderate","Male","Young","Low","Hispanic",0.321182808813423,0.7553298381065
"1152","Liberal","Female","Young","Moderate","White",0.714860462379448,0.765540849066087
"1153","Conservative","Female","Middle-aged","Low","White",0.8046397072941,0.738235454626105
"1154","Liberal","Male","Middle-aged","Low","Hispanic",0.61535918802904,0.767231449335359
"1155","Conservative","Male","Young","Moderate","White",0.379115162525999,0.690505410949896
"1156","Moderate","Male","Young","Moderate","Other",0.449947059193298,0.715444069577775
"1157","Very conservative","Male","Old","Low","White",0.572085929272204,0.674565507160546
"1158","Liberal","Male","Old","High","Other",0.756412160716069,0.72450498334554
"1159","Liberal","Female","Young","Low","White",0.740991811961026,0.770063040490748
"1160","Moderate","Male","Middle-aged","Low","White",0.711111861895378,0.705594138312911
"1161","Conservative","Male","Old","High","White",0.551239044557959,0.679834883821493
"1162","Conservative","Female","Middle-aged","Low","White",0.7930863090535,0.738483928718032
"1163","Moderate","Female","Old","High","White",0.843245453710085,0.745189325913978
"1164","Very liberal","Male","Middle-aged","High","White",0.700080033216953,0.728081202351433
"1165","Moderate","Female","Old","Low","White",0.88719209404455,0.750876905286731
"1166","Moderate","Male","Old","High","White",0.721618634434553,0.697661462558624
"1167","Moderate","Female","Old","High","Hispanic",0.824578240023696,0.784139927818889
"1168","Liberal","Male","Old","High","White",0.806497661448983,0.708323107698194
"1169","Moderate","Male","Old","Low","White",0.808482709728137,0.703586294221626
"1170","Liberal","Male","Old","High","White",0.842788923416034,0.707392178342085
"1171","Conservative","Male","Old","Moderate","White",0.754890452605224,0.684286968196507
"1172","Moderate","Female","Old","High","White",0.905669177405983,0.741449323372461
"1173","Conservative","Male","Middle-aged","Moderate","Black",0.547957963883926,0.711371478893058
"1174","Moderate","Female","Old","High","White",0.839497650940365,0.741759740326187
"1175","Liberal","Female","Middle-aged","Moderate","White",0.894893284138871,0.761593509286031
"1176","Conservative","Female","Middle-aged","High","White",0.764873806902108,0.731857624169933
"1177","Moderate","Female","Old","High","White",0.911636705608563,0.741202679409836
"1178","Moderate","Female","Old","High","Hispanic",0.830274944896939,0.782449980689592
