"","Data point","Political identification","pai (x-coord)","psi (y-coord)"
"828",828,"Very conservative",0.580406053195923,0.73123091339115
"829",829,"Very conservative",0.830266109126478,0.717197442845099
"830",830,"Very conservative",0.783718093223104,0.731478845079006
"831",831,"Very conservative",0.91635999034245,0.746282183507585
"832",832,"Very conservative",0.820469908393618,0.715566611160194
"833",833,"Very conservative",0.903896202306117,0.778368694999178
"834",834,"Very conservative",0.846473928186107,0.711100419210583
"835",835,"Very conservative",0.863729610622306,0.751597999068528
"836",836,"Liberal",0.848366164148259,0.788884142722259
"837",837,"Very conservative",0.441727159270436,0.702119015176645
"838",838,"Very conservative",0.77414381208625,0.71661257530436
"839",839,"Very conservative",0.690143358882897,0.702113932857623
"840",840,"Moderate",0.585087899566118,0.722903375678135
"841",841,"Very conservative",0.354174274449247,0.674005882083923
"842",842,"Very conservative",0.843765390757346,0.743416956796808
"843",843,"Very conservative",0.708389938773382,0.726105673951976
"844",844,"Very liberal",0.265062814482327,0.734404228474092
"845",845,"Very conservative",0.71081543633144,0.744338214439099
"846",846,"Very liberal",0.640759198252573,0.737827737274527
"847",847,"Very conservative",0.876837568814395,0.732735365622581
"848",848,"Very conservative",0.63219370148047,0.690500217829028
"849",849,"Very conservative",0.833502734907015,0.745433475363249
"850",850,"Moderate",0.462108140816406,0.720971785476697
"851",851,"Very liberal",0.843905338180545,0.785278653047296
"852",852,"Very conservative",0.819027281402621,0.770972990648549
"853",853,"Very conservative",0.737190092370452,0.7255937873043
"854",854,"Very conservative",0.905967392128471,0.754406811770447
"855",855,"Very conservative",0.44888241940455,0.672449637870626
"856",856,"Very conservative",0.665836955954961,0.687954501821434
"857",857,"Very conservative",0.897587009750894,0.735617292998924
"858",858,"Very conservative",0.847940206458708,0.745067193420927
"859",859,"Very conservative",0.700266115820589,0.696101792151201
"860",860,"Very liberal",0.681585346197421,0.778395295033433
"861",861,"Very conservative",0.758264093780824,0.747016688220669
"862",862,"Very liberal",0.685186054786094,0.743260015923536
"863",863,"Very conservative",0.816680272235323,0.777484094125481
"864",864,"Very conservative",0.84889630268354,0.756189698759211
"865",865,"Very conservative",0.32990410669941,0.674429649253716
"866",866,"Very conservative",0.907012259105404,0.764496018953492
"867",867,"Very conservative",0.339666265961518,0.670184601586654
"868",868,"Very conservative",0.787123152180059,0.738608108623267
"869",869,"Moderate",0.91434361675243,0.777428209284621
"870",870,"Very conservative",0.765501879962435,0.74513057190631
"871",871,"Very conservative",0.556985029594144,0.718374814261943
"872",872,"Very liberal",0.75392595988092,0.796800244391977
"873",873,"Very conservative",0.8956319439831,0.758195221417502
"874",874,"Liberal",0.887334302719605,0.835021842935116
"875",875,"Very liberal",0.63016811605444,0.790275938516647
"876",876,"Very conservative",0.84697915110961,0.733616028501991
"877",877,"Very conservative",0.875936155681626,0.751237626939251
"878",878,"Very conservative",0.68173958890515,0.670673881776903
"879",879,"Conservative",0.443225904881232,0.678717698531013
"880",880,"Very conservative",0.81850858007634,0.758609866585265
"881",881,"Very conservative",0.642224721428128,0.702920328995942
"882",882,"Moderate",0.756724038919437,0.720060373439345
"883",883,"Very conservative",0.897546261602026,0.750515834274533
"884",884,"Very conservative",0.826265330809093,0.73773804954576
"885",885,"Very conservative",0.566806385765623,0.716356239890497
"886",886,"Very conservative",0.850639668635254,0.721713382067931
"887",887,"Very conservative",0.556231711184984,0.687749989090919
"888",888,"Very conservative",0.80519581159073,0.727887773419693
"889",889,"Very conservative",0.719238690032992,0.703521763976529
"890",890,"Very conservative",0.731017583067082,0.732488169817199
"891",891,"Very conservative",0.615317624026723,0.690775023831502
"892",892,"Very liberal",0.424332668806349,0.74868061558258
"893",893,"Very conservative",0.514249989939299,0.715246694546813
"894",894,"Moderate",0.657365252455796,0.729161511543517
"895",895,"Very conservative",0.7515289328861,0.761597921380697
"896",896,"Very liberal",0.794975057910818,0.814151856947083
"897",897,"Very conservative",0.812573636596996,0.745921311918482
"898",898,"Very conservative",0.878481645799489,0.740649504753613
"899",899,"Very conservative",0.776203157565629,0.710904701497912
"900",900,"Moderate",0.685496243797425,0.719479110905906
"901",901,"Very conservative",0.488603374253897,0.663618566157091
"902",902,"Very conservative",0.542328145423699,0.679974844399479
"903",903,"Very conservative",0.6423265500152,0.686367267456027
"904",904,"Very conservative",0.922526438578409,0.755415947769273
"905",905,"Very conservative",0.827961590201657,0.707791361379339
"906",906,"Very conservative",0.840749483699143,0.698875791620889
"907",907,"Very conservative",0.902820072906781,0.768693989029391
"908",908,"Very conservative",0.84382380685413,0.728247987364639
"909",909,"Very conservative",0.850414291125041,0.779917985964064
"910",910,"Very conservative",0.796955876061597,0.735328246260735
"911",911,"Very conservative",0.872024725372037,0.736491874706269
"912",912,"Moderate",0.871994401238158,0.827544293054642
"913",913,"Very liberal",0.72647745494576,0.777728986805156
"914",914,"Very conservative",0.683914767365832,0.730174501396878
"915",915,"Very conservative",0.677803038100732,0.75010097602558
"916",916,"Very conservative",0.441945760577823,0.66847657854325
"917",917,"Moderate",0.688992294724552,0.72865320175952
"918",918,"Very conservative",0.542108125320992,0.712951499052312
"919",919,"Very conservative",0.610524247566088,0.682901244189601
"920",920,"Very conservative",0.926207917518696,0.749309743213696
"921",921,"Very conservative",0.769274753693918,0.69671107515803
"922",922,"Very conservative",0.873288586079562,0.746101790009338
"923",923,"Very conservative",0.831366932987388,0.737613603136928
"924",924,"Very conservative",0.664960008735829,0.689950201853571
"925",925,"Very conservative",0.68855130267413,0.689537336904706
"926",926,"Very conservative",0.431912214082155,0.704197072001085
"927",927,"Very conservative",0.89150549746486,0.747255091215819
"928",928,"Very conservative",0.545276186706135,0.708258891800082
"929",929,"Very conservative",0.699531898920841,0.681367389904026
"930",930,"Very conservative",0.591391318829086,0.687197299714607
"931",931,"Very conservative",0.89297767280139,0.754883106805862
"932",932,"Very conservative",0.558066028289373,0.700367526536159
"933",933,"Very conservative",0.864197933496942,0.726356564241302
"934",934,"Very conservative",0.598159404556645,0.691049695006123
"935",935,"Very liberal",0.634372716689948,0.718831551894384
"936",936,"Very conservative",0.673692151120591,0.704325953952137
"937",937,"Very conservative",0.926684322258154,0.774240923787013
"938",938,"Very conservative",0.69423517260944,0.733117773420908
"939",939,"Very conservative",0.933250416093598,0.748947160239201
"940",940,"Very conservative",0.876363559556771,0.74949318518228
"941",941,"Very conservative",0.880668621519115,0.732609405768335
"942",942,"Very conservative",0.670204428320938,0.677872044224163
"943",943,"Very conservative",0.908986392829803,0.754287640526384
"944",944,"Very conservative",0.750312790297311,0.695148644313137
"945",945,"Very conservative",0.372424277910517,0.703193919188917
"946",946,"Moderate",0.645294217546374,0.772560508100435
"947",947,"Very conservative",0.63219370148047,0.690500217829028
"948",948,"Moderate",0.692358256958977,0.721225572953851
"949",949,"Very conservative",0.754644352209784,0.732570323328384
"950",950,"Very liberal",0.338822716157583,0.751631323244608
"951",951,"Very conservative",0.693502405217754,0.694264656491653
"952",952,"Very conservative",0.939532410209418,0.808724095019208
"953",953,"Very conservative",0.804500332330794,0.767263504227434
"954",954,"Very conservative",0.692758889438461,0.679482194669496
"955",955,"Very conservative",0.798925096187708,0.738359710716256
"956",956,"Moderate",0.739945574968557,0.764562393912167
"957",957,"Very conservative",0.919626352949764,0.757250745815396
"958",958,"Very conservative",0.545386075968911,0.691872898286337
"959",959,"Very conservative",0.739827273186803,0.688572811442493
"960",960,"Very conservative",0.681547235082878,0.704192010199563
"961",961,"Very conservative",0.637364290163936,0.727255242027538
"962",962,"Very conservative",0.615212712408571,0.70719469297302
"963",963,"Very conservative",0.776886629226916,0.708986989484307
"964",964,"Very conservative",0.759968350359521,0.704658130727848
"965",965,"Very conservative",0.877638188621821,0.744211188285701
"966",966,"Moderate",0.88460637886451,0.768008862092164
"967",967,"Very conservative",0.764634604950522,0.775255229758151
"968",968,"Very conservative",0.634823613789504,0.725955616139571
"969",969,"Very conservative",0.853395786134774,0.770177139634657
"970",970,"Very liberal",0.444905368974955,0.743141915909185
"971",971,"Very liberal",0.356922035059159,0.747895560667466
"972",972,"Very conservative",0.399121420671662,0.667123936172037
"973",973,"Very conservative",0.731104720948252,0.716919124256805
"974",974,"Very conservative",0.822197156439598,0.734243940707101
"975",975,"Very liberal",0.401054327218326,0.743755216987033
"976",976,"Very conservative",0.764252839631708,0.692897901638164
"977",977,"Very conservative",0.754726404199909,0.717004211813506
"978",978,"Very conservative",0.720549814032302,0.768753067870303
"979",979,"Very conservative",0.892265099444115,0.743721196371012
"980",980,"Very conservative",0.424073270204465,0.702387951259217
"981",981,"Very conservative",0.559887452037853,0.73693553448003
"982",982,"Very conservative",0.456816207622516,0.674356373046132
"983",983,"Very liberal",0.698740329684122,0.761037227563707
"984",984,"Very conservative",0.455839020329416,0.676398132522094
"985",985,"Very conservative",0.743515580267322,0.695284911033913
"986",986,"Very conservative",0.931952642244798,0.756659177171649
"987",987,"Very conservative",0.527503858686304,0.692147028874761
"988",988,"Very conservative",0.608543881389875,0.703457225604029
"989",989,"Very conservative",0.720817460810983,0.724546018699836
"990",990,"Liberal",0.440709669565563,0.739567048269589
"991",991,"Very conservative",0.934680558231428,0.753093784935224
"992",992,"Very conservative",0.939532410209418,0.808724095019208
"993",993,"Very conservative",0.53819474550299,0.720514152176711
"994",994,"Very conservative",0.87285718842014,0.724244831721468
"995",995,"Very liberal",0.649360658861224,0.798254086624518
"996",996,"Very conservative",0.77748400762418,0.746651910061096
"997",997,"Very conservative",0.88719209404455,0.750876905286731
"998",998,"Very conservative",0.77756067295818,0.73160514239625
"999",999,"Very conservative",0.936841963227643,0.75297418518472
"1000",1000,"Very conservative",0.466621815322754,0.689129375712057
"1001",1001,"Very conservative",0.857519295829282,0.727866005293351
"1002",1002,"Very conservative",0.513266035805605,0.717139613779831
"1003",1003,"Very conservative",0.48837042283589,0.722559465167823
"1004",1004,"Moderate",0.888226581824504,0.767894260412997
"1005",1005,"Very conservative",0.852407462130922,0.77345734963262
"1006",1006,"Moderate",0.755188969536062,0.739127701630674
"1007",1007,"Very liberal",0.692890581599847,0.743137277448967
"1008",1008,"Very conservative",0.55428636852813,0.691735782232809
"1009",1009,"Very conservative",0.571977428843703,0.691461448686302
"1010",1010,"Moderate",0.465173485311276,0.731946492857336
"1011",1011,"Very conservative",0.706218917863881,0.683246665917802
"1012",1012,"Very conservative",0.49562196189156,0.667620897222338
"1013",1013,"Very conservative",0.769964984411726,0.719906405940983
"1014",1014,"Very conservative",0.824424569865713,0.742129129631836
"1015",1015,"Very conservative",0.71603258905875,0.677028896764567
"1016",1016,"Moderate",0.905470376487418,0.790960351124528
"1017",1017,"Very conservative",0.792519639475453,0.700092442177853
"1018",1018,"Very conservative",0.753079448408847,0.74360323531786
"1019",1019,"Very conservative",0.623793220888638,0.690637637675744
"1020",1020,"Very conservative",0.664960008735829,0.689950201853571
"1021",1021,"Very liberal",0.334311377673524,0.744734500181941
"1022",1022,"Very conservative",0.845839831488493,0.766343533216326
"1023",1023,"Very liberal",0.681777687747938,0.750303816435731
"1024",1024,"Very liberal",0.601144705640715,0.748012216142125
"1025",1025,"Very conservative",0.785218973788402,0.704122493877059
"1026",1026,"Very conservative",0.557956719799449,0.71648689318157
"1027",1027,"Very conservative",0.616354325987074,0.67180921652261
"1028",1028,"Very conservative",0.362339498249464,0.690780214406273
"1029",1029,"Very conservative",0.75104997113948,0.693171524725002
"1030",1030,"Very conservative",0.847940206458708,0.745067193420927
"1031",1031,"Very conservative",0.772432178561687,0.771880160015604
"1032",1032,"Very liberal",0.423587218213185,0.720067146256582
"1033",1033,"Very conservative",0.615317624026723,0.690775023831502
"1034",1034,"Very conservative",0.7749090631033,0.698539893604743
"1035",1035,"Very conservative",0.584373132577039,0.716094824231457
"1036",1036,"Moderate",0.759280459950091,0.79271140068966
"1037",1037,"Moderate",0.601383300457984,0.739811470031282
"1038",1038,"Very liberal",0.505750846388752,0.730750612308252
"1039",1039,"Very conservative",0.79679412413987,0.757373407589838
"1040",1040,"Very conservative",0.487397769602259,0.699492130035194
"1041",1041,"Very conservative",0.693596602320102,0.677450614822393
"1042",1042,"Very conservative",0.765422312322209,0.759668165231649
"1043",1043,"Very conservative",0.862219602226316,0.755833824031504
"1044",1044,"Very liberal",0.501812292063542,0.738016643581197
"1045",1045,"Very liberal",0.489742239481527,0.727325394570876
"1046",1046,"Very conservative",0.306413556246899,0.691740963877239
"1047",1047,"Very conservative",0.831366932987388,0.737613603136928
"1048",1048,"Very conservative",0.806566817483851,0.691939152167826
"1049",1049,"Very conservative",0.470312784650848,0.738180357057388
"1050",1050,"Very conservative",0.908986392829803,0.754287640526384
"1051",1051,"Very conservative",0.732759472128031,0.705193203890197
"1052",1052,"Very conservative",0.629219425546848,0.695355605377584
"1053",1053,"Very liberal",0.372879779679239,0.718966422242424
"1054",1054,"Very liberal",0.302360516794446,0.731953359830444
"1055",1055,"Very conservative",0.915720034563386,0.764148486965739
"1056",1056,"Very liberal",0.564163910603719,0.766255978834446
"1057",1057,"Very conservative",0.934680558231428,0.753093784935224
"1058",1058,"Very liberal",0.56802259150981,0.781027429994614
"1059",1059,"Very conservative",0.503626936383135,0.669541927978702
"1060",1060,"Very conservative",0.664861261789776,0.7063950529798
"1061",1061,"Very conservative",0.455619157600483,0.709585936071662
"1062",1062,"Very conservative",0.911283075313501,0.757605217664504
"1063",1063,"Very conservative",0.377366781816673,0.677663713823015
"1064",1064,"Very conservative",0.80710445946821,0.730973279824929
"1065",1065,"Liberal",0.416118931458583,0.751210023789994
"1066",1066,"Very liberal",0.672961891639788,0.766426535702258
"1067",1067,"Very conservative",0.912938225588469,0.749913273348752
"1068",1068,"Very conservative",0.757541378840574,0.748772594820372
"1069",1069,"Very conservative",0.637456113518359,0.735811945492904
"1070",1070,"Very conservative",0.484446020137312,0.705331934509386
"1071",1071,"Very liberal",0.332560533523489,0.748259151914931
"1072",1072,"Very conservative",0.674362807289018,0.733953935525375
"1073",1073,"Very liberal",0.342361137936243,0.744612224400117
"1074",1074,"Conservative",0.439123116763774,0.719350527911337
"1075",1075,"Very conservative",0.730843253771627,0.761948040868048
"1076",1076,"Very conservative",0.632296750443893,0.673576487445602
"1077",1077,"Very conservative",0.380866688608896,0.703059678815929
"1078",1078,"Moderate",0.626121789479774,0.725979608139334
"1079",1079,"Very conservative",0.923371508831307,0.779197550392788
"1080",1080,"Very liberal",0.697079485288649,0.764407985108026
"1081",1081,"Very conservative",0.900806027742921,0.750395399663488
"1082",1082,"Very liberal",0.534402531508077,0.77826957165521
"1083",1083,"Moderate",0.880102366318763,0.757370651195261
"1084",1084,"Very conservative",0.860390474010192,0.748225526845212
"1085",1085,"Very conservative",0.379115162525999,0.690505410949896
"1086",1086,"Very conservative",0.347777602958419,0.67004243700804
"1087",1087,"Very conservative",0.84115161108319,0.752197842126533
"1088",1088,"Very conservative",0.536456687505936,0.692009980505593
"1089",1089,"Very conservative",0.922428072502349,0.815099718664658
"1090",1090,"Very conservative",0.631987567334753,0.72283438221142
"1091",1091,"Very conservative",0.574651173154963,0.718114526928997
"1092",1092,"Liberal",0.350218114758709,0.73371283012411
"1093",1093,"Very conservative",0.411602272855905,0.693925570159903
"1094",1094,"Very conservative",0.71415677196266,0.729667387940724
"1095",1095,"Very conservative",0.74800899295047,0.717134684489391
"1096",1096,"Very conservative",0.837363402467219,0.748830792253901
"1097",1097,"Liberal",0.405615680773023,0.740062206714896
"1098",1098,"Very conservative",0.753347584493292,0.704791951898627
"1099",1099,"Very conservative",0.929119440529494,0.760189478819945
"1100",1100,"Very conservative",0.725659129528618,0.705326884001427
"1101",1101,"Very conservative",0.787130843096262,0.714455208213311
"1102",1102,"Very conservative",0.720826697617251,0.699622187524368
"1103",1103,"Very conservative",0.40292194305518,0.694062142979496
"1104",1104,"Liberal",0.851943405094648,0.791863497690533
"1105",1105,"Very conservative",0.781716283940044,0.712683228224391
"1106",1106,"Very conservative",0.390318646866103,0.700977024583672
"1107",1107,"Very conservative",0.568630890773789,0.728274545114423
"1108",1108,"Very liberal",0.435934199220766,0.757874093017471
"1109",1109,"Very conservative",0.644134338452519,0.682343936436571
"1110",1110,"Very conservative",0.580865217138613,0.674424313575672
"1111",1111,"Very liberal",0.876478581772042,0.790642716995523
"1112",1112,"Very conservative",0.798298998199342,0.716089883941961
"1113",1113,"Liberal",0.505327548372147,0.735087936794925
"1114",1114,"Very liberal",0.88031927688136,0.790536246806411
"1115",1115,"Very liberal",0.706970509761089,0.793818320476481
"1116",1116,"Very liberal",0.681368432011294,0.797839497897405
"1117",1117,"Very conservative",0.866602939120202,0.718042052743599
"1118",1118,"Very conservative",0.63219370148047,0.690500217829028
"1119",1119,"Very conservative",0.759968350359521,0.704658130727848
"1120",1120,"Moderate",0.528127024047957,0.715442542696411
"1121",1121,"Very conservative",0.391256367000035,0.699021338765047
"1122",1122,"Very liberal",0.244586472630112,0.734780377200441
"1123",1123,"Moderate",0.593576021680493,0.752943325815847
"1124",1124,"Very liberal",0.426246877638921,0.767560548598477
"1125",1125,"Very conservative",0.831366932987388,0.737613603136928
"1126",1126,"Moderate",0.943701206902246,0.795383273315268
"1127",1127,"Very conservative",0.725659129528618,0.705326884001427
"1128",1128,"Very conservative",0.822197156439598,0.734243940707101
"1129",1129,"Very liberal",0.766231422265042,0.828370068594558
"1130",1130,"Very liberal",0.478573080970416,0.760690612832473
"1131",1131,"Very liberal",0.45685978048693,0.753423259133579
"1132",1132,"Very liberal",0.523381334580889,0.774047247967577
"1133",1133,"Very conservative",0.746605089401377,0.704925737825097
"1134",1134,"Very conservative",0.664861261789776,0.7063950529798
"1135",1135,"Very conservative",0.612069229724192,0.751064124795628
"1136",1136,"Very liberal",0.346032625536712,0.753246264162141
"1137",1137,"Very conservative",0.664663724610475,0.737699448331432
"1138",1138,"Very liberal",0.701851362172479,0.802002067964865
"1139",1139,"Very conservative",0.500451299877444,0.708922859683989
"1140",1140,"Very liberal",0.559408245347365,0.729990741099071
"1141",1141,"Very liberal",0.280895939106234,0.730502255955671
"1142",1142,"Very conservative",0.796865874652153,0.742744011815225
"1143",1143,"Very conservative",0.818574409155086,0.744029827359859
"1144",1144,"Very liberal",0.574910734241574,0.762787115909646
"1145",1145,"Very liberal",0.876478581772042,0.790642716995523
"1146",1146,"Very conservative",0.894191953991445,0.750636230086178
"1147",1147,"Very conservative",0.44962630216216,0.72863416112448
"1148",1148,"Moderate",0.601266046896473,0.776375363023861
"1149",1149,"Moderate",0.905052616369467,0.834487079665485
"1150",1150,"Very conservative",0.536346474779682,0.708391756618022
"1151",1151,"Very liberal",0.321182808813423,0.7553298381065
"1152",1152,"Very conservative",0.714860462379448,0.765540849066087
"1153",1153,"Very conservative",0.8046397072941,0.738235454626105
"1154",1154,"Very liberal",0.61535918802904,0.767231449335359
"1155",1155,"Very conservative",0.379115162525999,0.690505410949896
"1156",1156,"Conservative",0.449947059193298,0.715444069577775
"1157",1157,"Very conservative",0.572085929272204,0.674565507160546
"1158",1158,"Conservative",0.756412160716069,0.72450498334554
"1159",1159,"Very conservative",0.740991811961026,0.770063040490748
"1160",1160,"Very conservative",0.711111861895378,0.705594138312911
"1161",1161,"Very conservative",0.551239044557959,0.679834883821493
"1162",1162,"Very conservative",0.7930863090535,0.738483928718032
"1163",1163,"Very conservative",0.843245453710085,0.745189325913978
"1164",1164,"Very conservative",0.700080033216953,0.728081202351433
"1165",1165,"Very conservative",0.88719209404455,0.750876905286731
"1166",1166,"Very conservative",0.721618634434553,0.697661462558624
"1167",1167,"Very liberal",0.824578240023696,0.784139927818889
"1168",1168,"Very conservative",0.806497661448983,0.708323107698194
"1169",1169,"Very conservative",0.808482709728137,0.703586294221626
"1170",1170,"Very conservative",0.842788923416034,0.707392178342085
"1171",1171,"Very conservative",0.754890452605224,0.684286968196507
"1172",1172,"Very conservative",0.905669177405983,0.741449323372461
"1173",1173,"Moderate",0.547957963883926,0.711371478893058
"1174",1174,"Very conservative",0.839497650940365,0.741759740326187
"1175",1175,"Very conservative",0.894893284138871,0.761593509286031
"1176",1176,"Very conservative",0.764873806902108,0.731857624169933
"1177",1177,"Very conservative",0.911636705608563,0.741202679409836
"1178",1178,"Very liberal",0.830274944896939,0.782449980689592
"1179",1179,"Very conservative",0.874541760863966,0.755477597824988
"1180",1180,"Very conservative",0.711920343277738,0.703655883502873
"1181",1181,"Very liberal",0.795839876441649,0.752524115055329
"1182",1182,"Very conservative",0.347777602958419,0.67004243700804
"1183",1183,"Very conservative",0.793239258067285,0.681434558690449
"1184",1184,"Very liberal",0.786061156413873,0.74849220376723
"1185",1185,"Moderate",0.795505421689325,0.715505812525338
"1186",1186,"Very conservative",0.914112794504548,0.771535985127775
"1187",1187,"Very conservative",0.807035449664153,0.746043174695176
"1188",1188,"Very conservative",0.754078742064144,0.702850639929043
"1189",1189,"Very conservative",0.909271384589017,0.78784390847231
"1190",1190,"Very conservative",0.825705791403861,0.715435702207331
"1191",1191,"Very conservative",0.760130007044743,0.671168155337526
"1192",1192,"Very conservative",0.483683695377877,0.673932556611188
"1193",1193,"Very conservative",0.723888398992381,0.732614165938032
"1194",1194,"Very liberal",0.849089275371901,0.783595160556293
"1195",1195,"Very conservative",0.790643296338773,0.689465895359765
"1196",1196,"Very conservative",0.842260246158564,0.733741686504789
"1197",1197,"Very conservative",0.787130843096262,0.714455208213311
"1198",1198,"Very conservative",0.620791761063471,0.695491820111946
"1199",1199,"Very conservative",0.54928954990783,0.683875270800839
"1200",1200,"Very conservative",0.744097240638503,0.72546572273251
"1201",1201,"Very conservative",0.68855130267413,0.689537336904706
"1202",1202,"Very liberal",0.557465749041117,0.733646161728024
"1203",1203,"Very conservative",0.497369674264679,0.697395223687124
"1204",1204,"Very conservative",0.657001628988718,0.673152147961985
"1205",1205,"Very conservative",0.784900779182401,0.75760968007768
"1206",1206,"Very conservative",0.783057502152414,0.708854284407156
"1207",1207,"Very conservative",0.692758889438461,0.679482194669496
"1208",1208,"Very conservative",0.714337684536233,0.697797094361379
"1209",1209,"Very conservative",0.838433371687891,0.745311419897094
"1210",1210,"Very conservative",0.309866863025053,0.666626603116341
"1211",1211,"Very conservative",0.847042530387146,0.692826888911404
"1212",1212,"Very conservative",0.48838189163417,0.697530923145413
"1213",1213,"Very liberal",0.786648420186417,0.761210405728398
"1214",1214,"Very conservative",0.893115452305861,0.717129755146932
"1215",1215,"Very conservative",0.909430609741532,0.714581432205463
"1216",1216,"Very conservative",0.918487289418088,0.749671977556036
"1217",1217,"Very liberal",0.485916526275008,0.719158838251431
"1218",1218,"Very conservative",0.926744521935486,0.745794803704103
"1219",1219,"Moderate",0.893216397704715,0.774974727321208
"1220",1220,"Very conservative",0.824296227720452,0.77085941635388
"1221",1221,"Very conservative",0.806497661448983,0.708323107698194
"1222",1222,"Moderate",0.666393059331455,0.711435001395379
"1223",1223,"Very conservative",0.918487289418088,0.749671977556036
"1224",1224,"Moderate",0.703889502472074,0.76514071310911
"1225",1225,"Very conservative",0.624613195988128,0.70512887686203
"1226",1226,"Very conservative",0.48652446412063,0.684847686244844
"1227",1227,"Very conservative",0.826265330809093,0.73773804954576
"1228",1228,"Very conservative",0.877267244538577,0.706326128873686
"1229",1229,"Very conservative",0.928628272237858,0.749188920950633
"1230",1230,"Very liberal",0.825147255179008,0.782559430578557
"1231",1231,"Moderate",0.849273494635495,0.7623558038554
"1232",1232,"Very conservative",0.782455274547551,0.719646981724031
"1233",1233,"Very conservative",0.647625964013481,0.716464568287025
"1234",1234,"Very conservative",0.778920203567304,0.727932098589885
"1235",1235,"Liberal",0.591345839963619,0.723931269903121
"1236",1236,"Very liberal",0.637814505266979,0.74221784041982
"1237",1237,"Very liberal",0.552366213678437,0.741666079373422
"1238",1238,"Very conservative",0.863323068566063,0.714387125550519
"1239",1239,"Very conservative",0.778767524629579,0.757727757629076
"1240",1240,"Moderate",0.790092538190186,0.766980368413774
"1241",1241,"Very conservative",0.540482293070088,0.666906983196967
"1242",1242,"Very conservative",0.849138024901898,0.70251221005995
"1243",1243,"Very conservative",0.930121233315929,0.76754855914
"1244",1244,"Very conservative",0.85655973724654,0.706992675733449
"1245",1245,"Very conservative",0.833023448659715,0.707658335897033
"1246",1246,"Very conservative",0.930150033930369,0.753332867649891
"1247",1247,"Very liberal",0.698833616076867,0.746554819406264
"1248",1248,"Very liberal",0.505750846388752,0.730750612308252
"1249",1249,"Very conservative",0.729553242252911,0.720683797964023
"1250",1250,"Moderate",0.895906777802202,0.76432641329692
"1251",1251,"Very conservative",0.905929628915355,0.768579623814614
"1252",1252,"Moderate",0.767617100200332,0.725401108813711
"1253",1253,"Very conservative",0.667489051384732,0.700567373224026
"1254",1254,"Very conservative",0.867906971786262,0.751477913871382
"1255",1255,"Moderate",0.917681650272659,0.787433810978043
"1256",1256,"Very conservative",0.927011474518362,0.744025199410942
"1257",1257,"Very conservative",0.629219425546848,0.695355605377584
"1258",1258,"Very conservative",0.955079988127438,0.736926384112422
"1259",1259,"Very conservative",0.859495068576524,0.73686612615756
"1260",1260,"Very conservative",0.939639450453623,0.762987488048432
"1261",1261,"Very conservative",0.742010441117448,0.699216587150815
"1262",1262,"Very conservative",0.621000405558529,0.661461800549405
"1263",1263,"Very conservative",0.899699135547517,0.739907626742002
"1264",1264,"Very conservative",0.750395811727977,0.678360695408511
"1265",1265,"Very conservative",0.910964121895065,0.759311310790737
"1266",1266,"Very conservative",0.873288586079562,0.746101790009338
"1267",1267,"Very conservative",0.914112794504548,0.771535985127775
"1268",1268,"Very conservative",0.910073614946258,0.735116697958087
"1269",1269,"Very liberal",0.584846284325097,0.731443586664899
"1270",1270,"Very conservative",0.885907730405667,0.755121020282652
"1271",1271,"Very liberal",0.668696229427578,0.730178441772716
"1272",1272,"Very conservative",0.709284852659241,0.732866045097779
"1273",1273,"Very conservative",0.862272244587041,0.741143325480691
"1274",1274,"Liberal",0.56965928963512,0.74564485081453
"1275",1275,"Very conservative",0.742848401535223,0.680529079564756
"1276",1276,"Very conservative",0.504611569230308,0.667478175872014
"1277",1277,"Very conservative",0.834792123301023,0.702915254563757
"1278",1278,"Very conservative",0.731791367670908,0.730659387324783
"1279",1279,"Very conservative",0.879838267768321,0.736242183907609
"1280",1280,"Very conservative",0.928107458707722,0.729342942293691
"1281",1281,"Very conservative",0.84428392169676,0.741636533937035
"1282",1282,"Very conservative",0.802624551115818,0.742621112079552
"1283",1283,"Moderate",0.636428244959551,0.706199684678865
"1284",1284,"Very conservative",0.836832547729329,0.727122839787297
"1285",1285,"Very conservative",0.869702771776169,0.744455953553915
"1286",1286,"Very conservative",0.853395786134774,0.770177139634657
"1287",1287,"Very liberal",0.797674155779173,0.783106083456046
"1288",1288,"Very liberal",0.678238410935079,0.741602138129761
"1289",1289,"Very conservative",0.971690065348495,0.774349066669132
"1290",1290,"Very conservative",0.890741195601944,0.750756587092283
"1291",1291,"Very conservative",0.911917889557908,0.754168430299233
"1292",1292,"Very conservative",0.878434325534088,0.755358777674415
"1293",1293,"Very liberal",0.779704040554599,0.783433597896367
"1294",1294,"Very conservative",0.713623840535202,0.683107469392776
"1295",1295,"Very conservative",0.61904006881182,0.682761966349576
"1296",1296,"Very conservative",0.922244458073121,0.757132510296044
"1297",1297,"Very conservative",0.722320304381558,0.711960908333337
"1298",1298,"Very conservative",0.776963441337319,0.692624142742983
"1299",1299,"Very conservative",0.749574154402049,0.697118590633311
"1300",1300,"Very conservative",0.715140754514896,0.695829635538865
"1301",1301,"Moderate",0.694033624989778,0.717465338678213
"1302",1302,"Very liberal",0.724109784443726,0.753839181121008
"1303",1303,"Very conservative",0.755536670034986,0.698946013597556
"1304",1304,"Very conservative",0.577753099818504,0.679414807895653
"1305",1305,"Very conservative",0.651339286013349,0.700837113285842
